Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
14	-0.39925137	1.1147422	2.305331	-3.162044	79.03333	73.67338	335.0	0.0	1000.0	71601.0	0.07955666666666666	-0.02227542	0.105397575	0.45775282	-0.42989245	7.383742	5.922272	52.869244	-13.69135	4.253913e-08	-0.03681602	8.138021e-08	-0.093651675	0.045006372	-0.007688716	148.97087	-31.245277	1.4815143	0.03743756	2.0	11.021499	0.06822433	900000	3581.3625457286835
15	-0.1828405	0.89745027	2.6572986	-2.549027	68.6	77.6104	369.0	0.0	1000.0	75717.0	0.078871875	-0.03558133	0.11676457	0.43024516	-0.4299067	8.908963	5.901407	49.3661	-10.385587	1.4287458e-08	-0.040268835	2.0345052e-08	-0.091606945	0.040282495	-0.005538717	145.81961	-35.241707	1.5189519	0.037458897	2.0	11.020093	0.055065367	960000	3818.07523560524
16	-0.3192059	1.083508	3.4083874	-2.307801	59.683334	79.8677	428.0	0.0	1000.0	79298.0	0.07774313725490196	-0.018098705	0.108565815	0.4229737	-0.44234356	6.875362	5.3229938	52.312683	-12.587569	-1.4863929e-08	-0.038508713	-2.4414062e-08	-0.09704008	0.043983735	-0.006345678	146.70412	-42.675133	1.5564108	0.036993504	2.0	11.018503	0.078735776	1020000	4057.571706533432
17	-0.16250788	1.0386088	3.1706777	-2.3421242	71.55	65.28257	259.0	0.0	1000.0	83591.0	0.07739907407407408	-0.0190385	0.11959957	0.45332363	-0.37964234	6.2049193	5.368026	55.50613	-11.860827	1.1469942e-08	-0.043870382	2.4414062e-08	-0.107724085	0.042605963	-0.0010206439	121.76922	-30.439995	1.5934043	0.03733313	2.0	11.016973	0.09117101	1080000	4295.2512085437775
18	-0.15079537	1.2428566	4.122393	-2.6551726	70.78333	67.44655	360.0	0.0	1000.0	87838.0	0.07705087719298245	-0.068821356	0.13714667	0.47870567	-0.540852	7.41108	5.2645836	55.79954	-10.498878	2.0951695e-08	-0.043713186	3.2552084e-08	-0.10481351	0.05184967	-0.010041878	141.54977	-36.2368	1.6307374	0.037638187	2.0	11.015558	0.08177362	1140000	4534.278295516968
19	-0.103018984	0.89077485	2.615483	-1.8977888	65.3	67.813545	261.0	0.0	1000.0	91756.0	0.07646333333333333	-0.03698986	0.12645367	0.40265885	-0.5190065	6.9524307	5.3297553	55.393726	-12.248076	-2.385786e-08	-0.035156056	-4.8828124e-08	-0.08777911	0.0423022	-0.0062017106	121.74177	-35.528008	1.6683756	0.0376091	2.0	11.015787	0.076860964	1200000	4772.991647005081
20	0.0021463593	0.98952806	2.7614453	-1.6712095	80.28333	88.080284	396.0	0.0	1000.0	96573.0	0.0766452380952381	-0.014413653	0.118423365	0.38440484	-0.45122102	6.4092355	5.8220916	55.236423	-11.391601	-6.882106e-08	-0.038402963	-1.13932295e-07	-0.08501589	0.04112607	-0.0053991973	187.21407	-34.743332	1.7059847	0.038319945	1.0	11.016804	0.061313443	1260000	5009.898054599762
21	-0.031252626	1.1130767	3.0946567	-2.5863512	68.833336	66.33228	240.0	0.0	1000.0	100703.0	0.07629015151515152	-0.0019099296	0.11707757	0.42697874	-0.41621906	8.925069	5.0915427	49.346375	-15.312853	9.3881916e-08	-0.021722298	1.3020833e-07	-0.055837158	0.043449637	-0.0021241792	162.21634	-29.100891	1.7443047	0.03844595	1.0	11.017509	0.055275872	1320000	5247.438524484634
22	-0.34873185	1.1597162	4.040554	-2.7475603	44.2	47.624153	212.0	0.0	1000.0	103355.0	0.07489492753623188	-0.05481969	0.13013925	0.4835824	-0.51949465	5.4891305	4.3017435	49.385838	-10.750049	-3.4815635e-09	-0.019899596	-1.6276042e-08	-0.054982748	0.04559719	-0.009132825	71.99118	-12.687298	1.7827506	0.03698778	2.0	11.017751	0.06465453	1380000	5484.717372179031
23	-0.2912514	0.9159846	3.420577	-2.3754241	45.4	60.982296	357.0	0.0	1000.0	106079.0	0.07366597222222222	-0.041678075	0.11298877	0.43066636	-0.41191757	4.9435277	3.1956754	37.522118	-19.84345	-2.7266003e-09	-0.020798171	-8.138021e-09	-0.05373819	0.041547913	-0.007202022	81.90912	-10.232979	1.8197384	0.03566563	2.0	11.017666	0.05313826	1440000	5721.578945636749
