Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
44	20.025225	1.4370217	23.798153	17.188835	56.833332	44.477024	155.0	0.0	1000.0	90578.0	0.06709481481481482	2.0064552	0.3259479	2.6634107	0.8228008	6.850196	5.034166	37.340405	-3.682676	-1.3411045e-08	-0.00062556984	-5.364418e-08	-0.0005117804	0.07289199	-0.008465162	35.096565	-12.633928	0	0	1.0	1.6147397	0.0009462639	1350000	846.9007680416107
45	20.20481	1.8513887	24.426136	17.15747	68.76667	52.011333	213.0	0.0	1000.0	92641.0	0.06713115942028985	2.0335956	0.33578888	2.7763355	0.9539404	6.16328	4.7890706	35.908604	-4.3613033	1.1920929e-08	-0.0004862761	5.9604646e-09	-1.66364e-05	0.06729007	-0.0067777038	42.499084	-17.137115	0	0	1.0	1.6137743	0.00033959353	1380000	864.9211935997009
46	19.710806	1.5675637	23.151289	16.901968	54.666668	37.977478	143.0	8.0	1000.0	94281.0	0.06686595744680851	2.0328205	0.3368577	2.8011239	0.90145487	6.8974557	5.436488	37.18045	-6.2253127	0.0	-0.00049803295	-3.576279e-08	-9.030737e-05	0.06766932	-0.010424639	45.46699	-18.76179	0	0	1.0	1.6126903	0.0003252562	1410000	883.240186214447
47	19.607609	1.6777344	24.058754	16.697662	63.033333	36.175945	130.0	0.0	1000.0	96172.0	0.06678611111111112	1.9965583	0.32530564	2.7158945	0.8233898	5.8455567	4.6858363	34.185368	-3.733916	-1.0430813e-08	-0.0009950608	1.1920929e-08	0.0005936414	0.065829314	-0.00918442	41.78415	-14.291609	0	0	1.0	1.6115942	0.0009361543	1440000	901.3058989048004
48	20.08649	1.3237745	22.686651	17.738363	72.333336	47.90291	237.0	9.0	1000.0	98342.0	0.06689931972789116	2.0167172	0.32672587	2.767235	0.9266178	7.072999	5.120542	41.779087	-4.3245163	8.940697e-09	-0.00065762625	0.0	0.0014384016	0.05432563	-0.0068660625	43.563766	-16.077991	0	0	1.0	1.6106209	0.00093369687	1470000	919.416285276413
49	20.359358	1.2067828	22.826666	17.781054	61.666668	32.7224	132.0	0.0	1000.0	100192.0	0.06679466666666667	2.032336	0.3181712	2.7290921	0.9337932	7.296574	5.269645	37.973965	-3.4945877	1.8626451e-09	-0.0007295171	2.9802322e-08	-0.00026677625	0.077379584	-0.009576048	36.35714	-15.333822	0	0	1.0	1.6097943	0.0004471386	1500000	937.409341096878
50	20.22959	1.3391869	23.612064	17.026356	61.0	44.234226	161.0	0.0	1000.0	102022.0	0.06668104575163399	2.0733404	0.33608857	2.8099504	0.9590262	6.296078	4.555797	32.85451	-3.473275	-7.450581e-09	-0.00050788966	-5.364418e-08	-0.00034259557	0.06595459	-0.008640261	38.007267	-14.9106045	0	0	1.0	1.6090078	0.00033757754	1530000	955.932576417923
51	18.979427	3.0458207	21.753551	4.3053718	86.76667	80.98876	462.0	0.0	1000.0	104625.0	0.06706730769230769	2.0098467	0.3579122	2.6900938	0.9443537	7.1392264	5.2093396	38.517605	-3.38128	-8.940697e-09	-0.00088384113	-4.7683717e-08	-0.0013248802	0.11218611	-0.029335916	118.354126	-74.26882	0	0	1.0	1.6082722	0.0007256018	1560000	974.123752117157
52	20.172205	1.9044615	23.152702	13.748216	64.8	45.993046	204.0	0.0	1000.0	106569.0	0.0670245283018868	1.9955164	0.35012084	2.7586353	0.7139703	6.971114	4.764508	39.372112	-3.6699219	1.0430813e-08	-0.007256887	1.1920929e-08	-0.0021746338	0.10294428	-0.02464717	43.648033	-15.43165	0	0	79.0	1.6075195	0.004733232	1590000	996.9057900905609
53	20.1368	1.5561582	23.356224	17.067978	61.1	51.158154	163.0	0.0	1000.0	108402.0	0.06691481481481482	2.059449	0.33442456	2.7917795	0.7286024	6.680048	4.6398005	31.779873	-3.2529516	5.9604646e-09	-0.007093991	-4.172325e-08	-0.0017135192	0.06318264	-0.010287629	45.56679	-16.406212	0	0	79.0	1.595516	0.0047764117	1620000	1019.3366043567657
