Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
22	5.694563	4.597485	15.719534	-1.6479073	17.1	25.874504	85.0	0.0	1000.0	19379.0	0.02808550724637681	0.6289234	0.5040221	1.922229	-0.47317624	2.3799891	2.5069673	26.313477	-1.0965527	-1.6391278e-08	-0.0013627559	-5.9604646e-09	-0.0031487145	0.07184674	-0.02730823	30.248373	-4.519794	1.3521601	0.0026046038	2.0	1.8028667	0.0043458175	690000	439.7232668399811
23	7.6976824	3.2118511	12.803474	-0.54880047	26.833334	36.764187	145.0	0.0	1000.0	20184.0	0.028033333333333334	0.72999096	0.5112809	1.913015	-0.6771462	2.1421692	2.2734156	21.609833	-0.6777995	-2.3841858e-08	-0.0026283488	-4.172325e-08	-0.010908993	0.061565805	-0.011141201	44.20991	-6.502187	1.3547647	0.002824664	1.0	1.8023136	0.014181967	720000	458.1442139148712
24	5.8915763	3.7938936	13.367265	-2.6013288	24.433332	39.371464	163.0	0.0	1000.0	20917.0	0.027889333333333332	0.5929435	0.5413914	1.9656897	-0.5481294	2.234949	2.6042612	20.038898	-0.9710408	1.1175871e-08	-0.005801627	1.4901161e-08	-0.01511996	0.06001821	-0.011403626	46.98109	-7.3796144	1.3575894	0.0028424263	6.0	1.8018345	0.014278102	750000	476.8747639656067
25	5.767276	3.108704	11.796607	-1.9694207	33.766666	32.598248	114.0	0.0	1000.0	21930.0	0.028115384615384615	0.59536606	0.4829312	1.9172338	-0.58411086	2.9654467	2.7730985	20.119123	-0.92490965	-7.450581e-09	-0.0023279085	-1.7881394e-08	-0.0072707655	0.057156466	-0.011685321	52.023354	-9.126773	1.3604319	0.004952073	2.0	1.8006353	0.012612648	780000	495.3738360404968
26	7.6684866	2.9972694	11.99795	-1.6876827	21.266666	31.184328	152.0	0.0	1000.0	22568.0	0.02786172839506173	0.6453744	0.46428567	1.797919	-0.62243176	3.6499932	3.1569479	23.557936	-0.8743027	-5.9604646e-09	-0.0076918537	-2.3841858e-08	-0.015160061	0.08136425	-0.025254125	26.75907	-7.562599	1.3653839	0.0039373636	14.0	1.8001903	0.013223129	810000	514.2559466362
27	7.158669	3.069075	11.512874	0.5220322	33.233334	47.226887	223.0	0.0	1000.0	23565.0	0.028053571428571428	0.6790752	0.5306898	1.9654434	-0.46737307	2.8242931	3.0836513	21.791035	-1.3858528	1.6391278e-08	-0.006451279	3.8743018e-08	-0.020574976	0.07815086	-0.013003896	51.66327	-15.430895	1.3693212	0.0057435036	4.0	1.8032007	0.021062236	840000	532.9734554290771
28	6.849426	2.930388	10.700189	-1.3795806	18.966667	23.385868	70.0	0.0	1000.0	24134.0	0.02774022988505747	0.70573354	0.52590793	1.853829	-0.521891	2.8224807	3.6330874	32.210434	-1.4884691	1.4901161e-08	-0.0075359284	2.682209e-08	-0.012665835	0.04720678	-0.0071857153	21.335505	-6.234411	1.3750646	0.0041190386	19.0	1.8048912	0.013417775	870000	552.4380762577057
29	8.226544	3.233531	13.823438	1.128549	42.866665	45.239166	160.0	0.0	1000.0	25420.0	0.028244444444444444	0.7390629	0.45964852	1.7552952	-0.49095497	2.2235117	3.1235883	23.973227	-2.001564	-4.321337e-08	-0.0040215333	-5.364418e-08	-0.010799755	0.06572835	-0.01663538	65.49736	-16.408875	1.3791838	0.008363843	2.0	1.8046119	0.0135216955	900000	571.4182188510895
30	7.8994823	3.720298	14.163986	-1.7837437	38.033333	47.802708	172.0	0.0	1000.0	26561.0	0.02856021505376344	0.8068385	0.52304375	2.0231173	-0.34386837	4.259775	4.2602406	29.403578	-1.8806018	0.0	-0.009094702	-1.1920929e-08	-0.022081086	0.06302079	-0.009198447	63.479992	-12.564077	1.3875477	0.01208663	9.0	1.8040043	0.012831482	930000	590.6286296844482
31	8.101232	3.9591384	14.70634	-1.938731	32.733334	43.293518	163.0	0.0	1000.0	27543.0	0.028690625	0.7854328	0.550975	1.9204317	-0.65987456	3.4659245	3.7637308	23.965359	-2.2319322	-1.1920929e-08	-0.0048072813	-3.2782555e-08	-0.0149347065	0.059526116	-0.01368808	53.17105	-10.225708	1.3996341	0.013000131	1.0	1.8007485	0.01795495	960000	609.4996132850647
32	7.160199	4.158603	12.16187	-1.1343924	31.1	33.91003	127.0	0.0	1000.0	28476.0	0.028763636363636363	0.744874	0.5813548	2.0899673	-0.44948593	3.3108318	3.9302912	28.2939	-3.834221	1.4901161e-08	-0.0035618865	2.3841858e-08	-0.012390977	0.055635907	-0.011285181	41.262363	-12.165296	1.4126344	0.013882637	2.0	1.8000559	0.018394712	990000	627.8892831802368
33	7.8971777	3.9629564	15.48324	-1.3165855	37.833332	53.661957	252.0	0.0	1000.0	29611.0	0.029030392156862744	0.7833779	0.5464081	1.9882816	-0.41390768	3.3792207	3.593842	26.359629	-2.2910137	1.7881394e-08	-0.0010024697	1.7881394e-08	-0.004362136	0.06662898	-0.007887481	68.43791	-19.322884	1.426517	0.016529799	1.0	1.7994305	0.0073781386	1020000	646.3199844360352
34	8.049613	3.0720913	12.838483	1.1590874	35.3	35.57916	136.0	0.0	1000.0	30670.0	0.02920952380952381	0.825001	0.5343209	2.0069387	-0.5270343	4.594727	5.0159726	37.08605	-2.418762	2.9802323e-09	-0.0024980232	0.0	-0.007057914	0.0671875	-0.0115717705	47.635307	-16.590233	1.4430468	0.01831019	1.0	1.7992337	0.010519758	1050000	664.617502450943
35	8.647237	4.053853	14.964238	-1.0842193	26.233334	45.90765	177.0	0.0	1000.0	31457.0	0.02912685185185185	0.8162116	0.5410835	1.9224564	-0.5254315	3.215049	3.928616	32.256153	-2.4227223	2.3841858e-08	-0.0024576434	2.3841858e-08	-0.0069161085	0.076066196	-0.014608845	46.802498	-12.12302	1.4613569	0.01718533	1.0	1.7988077	0.009788156	1080000	683.2688460350037
36	8.376296	3.8799894	14.057803	-1.4543805	14.3	20.179445	60.0	0.0	1000.0	31886.0	0.028726126126126125	0.8118566	0.58031857	2.0206215	-0.5409921	2.4091544	2.4977887	23.134007	-3.4787567	-2.0861625e-08	-0.0058327164	-2.3841858e-08	-0.012170804	0.08332684	-0.019765673	24.477428	-8.50591	1.4785423	0.01245296	6.0	1.7984324	0.012965141	1110000	703.4464857578278
37	8.528521	3.6568937	14.777876	-2.6715257	25.8	29.466818	99.0	0.0	1000.0	32660.0	0.028649122807017542	0.86425143	0.571803	2.2038727	-0.59021074	1.8474821	2.821662	27.35579	-3.665848	-1.1920929e-08	-0.0038834796	-2.3841858e-08	-0.008289258	0.081458166	-0.018265331	42.33352	-12.5072775	1.4909952	0.011333227	2.0	1.7976204	0.011197217	1140000	721.803426027298
38	9.424514	3.756599	14.475314	-0.47908428	20.333334	24.187231	72.0	0.0	1000.0	33270.0	0.028435897435897434	0.89720494	0.55806327	1.9426545	-0.52793074	2.4840662	2.4628098	25.332949	-3.2136185	1.899898e-08	-0.0013851936	2.6077032e-08	-0.0025914013	0.09800871	-0.02083627	22.224968	-7.117959	1.5023285	0.008693814	1.0	1.7968323	0.005800837	1170000	740.4380559921265
39	9.152444	3.3656254	14.407436	1.8373895	43.866665	51.395676	193.0	0.0	1000.0	34586.0	0.028821666666666666	0.91808236	0.59486926	2.040157	-0.59875214	2.3953226	3.206138	26.845743	-2.9012208	-4.4703484e-08	-0.004795499	-5.364418e-08	-0.009310934	0.08912307	-0.022094775	75.42663	-35.016888	1.5110223	0.0140042305	2.0	1.7961762	0.008944988	1200000	759.4527146816254
40	9.707016	2.8121932	13.846085	0.7504015	30.633333	27.992243	118.0	0.0	1000.0	35505.0	0.028865853658536587	0.92996275	0.5239864	1.9752475	-0.49259174	3.3092453	4.4491534	34.607243	-4.3295026	8.940697e-09	-0.0028318788	1.7881394e-08	-0.005581601	0.10703023	-0.024165552	27.008343	-13.208296	1.5250266	0.014599919	1.0	1.795345	0.00935439	1230000	777.897490978241
41	8.815294	3.7269006	14.858583	0.82085574	25.266666	33.648113	115.0	0.0	1000.0	36263.0	0.02878015873015873	0.8692865	0.54258686	1.930411	-0.7405616	3.479315	3.709553	29.074682	-2.4703825	-5.9604646e-09	-0.0054465113	-1.1920929e-08	-0.013728577	0.11259534	-0.028611451	33.448387	-15.668268	1.5396265	0.013867497	8.0	1.7949005	0.014788139	1260000	796.7531740665436
42	9.595843	3.5550857	14.693936	2.084169	27.766666	30.91783	119.0	0.0	1000.0	37096.0	0.02875658914728682	0.9221262	0.554669	2.1378074	-0.52254677	2.7798886	3.6573713	31.030104	-2.7250068	8.940697e-09	-0.004466535	2.3841858e-08	-0.00971083	0.11536946	-0.03713914	26.174585	-11.148081	1.553494	0.013285637	2.0	1.7920692	0.007430963	1290000	815.7929637432098
43	9.479069	2.156072	13.523588	4.22832	40.9	38.897602	131.0	0.0	1000.0	38323.0	0.029032575757575757	1.0037874	0.4731492	2.053371	-0.39804456	3.2669907	4.0325994	37.48503	-2.9665785	-8.940697e-09	-0.0066344766	-8.940697e-09	-0.01581804	0.1299772	-0.049729068	51.970238	-23.950583	1.5667796	0.017484903	4.0	1.7909874	0.017530398	1320000	834.6676352024078
44	9.918315	4.248108	17.39138	-1.5367706	30.633333	29.448809	129.0	0.0	1000.0	39242.0	0.02906814814814815	0.92902476	0.5246951	2.1773124	-0.5315675	3.469592	4.2843547	32.871365	-3.4909143	-1.1920929e-08	-0.0033840402	-1.7881394e-08	-0.009944621	0.11880736	-0.04393896	37.293785	-18.174301	1.5842645	0.017710924	1.0	1.7900648	0.013504413	1350000	853.3802695274353
45	10.449662	3.6192968	15.428813	0.4968327	14.933333	18.668926	68.0	0.0	1000.0	39690.0	0.02876086956521739	1.0191745	0.566563	2.2563057	-0.4356264	3.1024334	3.8473177	32.361313	-2.6886053	8.0093745e-09	-0.0024605652	1.6391278e-08	-0.012942049	0.11636362	-0.040026	18.050734	-9.95103	1.6019754	0.012542725	1.0	1.7898204	0.021770753	1380000	872.6399214267731
46	9.5784	3.8879855	16.551165	-1.1821914	14.6	15.422063	56.0	0.0	1000.0	40128.0	0.028459574468085107	1.0185777	0.56122965	2.47227	-0.37575683	1.5034736	2.462313	20.2782	-2.9464176	-1.7881394e-08	-0.0023549963	-2.8312206e-08	-0.0048292507	0.14925504	-0.057643645	11.658907	-5.267213	1.6145182	0.0077905655	2.0	1.7895683	0.0040459144	1410000	891.5761053562164
47	8.322043	4.864401	14.633228	-2.9033155	10.466666	17.934572	75.0	0.0	1000.0	40442.0	0.028084722222222223	0.8577102	0.65319	2.2393854	-0.527777	0.99526197	2.2368753	22.683203	-2.5818906	2.2351743e-09	-0.007221706	8.940697e-09	-0.013076564	0.13060515	-0.04424522	7.800393	-3.4405904	1.6223087	0.00302279	18.0	1.7891083	0.012973736	1440000	912.1169648170471
48	9.566752	4.045422	14.781387	0.30465055	21.8	25.639032	92.0	0.0	1000.0	41096.0	0.027956462585034012	0.91577345	0.6026035	2.2598054	-0.6049109	1.4328929	2.4988282	26.696888	-2.5879438	3.7252903e-09	-0.002445686	1.0430813e-08	-0.0028879025	0.10481348	-0.043311823	20.5658	-10.66166	1.6253315	0.00066268444	2.0	1.7879639	0.0049908655	1470000	931.392680644989
49	10.320121	4.8017883	19.561592	-1.3536909	25.066668	28.618097	107.0	0.0	1000.0	41848.0	0.027898666666666665	0.9269477	0.6133045	2.2042117	-0.684976	1.7525555	2.4728172	23.076672	-2.0946448	-2.9802323e-09	-0.0020297603	2.6077032e-09	-0.008139923	0.13557574	-0.049409896	28.0003	-12.455847	1.6259941	0.0005595684	1.0	1.7875847	0.015042123	1500000	951.2040863037109
50	11.394064	2.3568985	15.456981	6.2800984	21.166666	24.306494	112.0	0.0	1000.0	42483.0	0.027766666666666665	1.0652964	0.57891923	2.2470877	-0.69194996	3.197566	4.126391	30.284964	-2.1554337	-1.1920929e-08	-0.0019703575	-5.9604646e-09	-0.011214005	0.1540883	-0.058819424	20.0516	-12.145369	1.6265538	-0.0008507967	1.0	1.7872902	0.020789891	1530000	970.6020681858063
51	9.104917	4.3518863	16.592453	0.22062913	20.3	26.748396	104.0	0.0	1000.0	43092.0	0.027623076923076924	1.0090278	0.5981448	2.3118725	-0.41599345	2.0401917	3.0382004	26.251648	-3.5400953	-5.9604646e-09	-0.013191439	2.9802323e-09	-0.02607407	0.1277977	-0.050574414	26.744986	-12.644011	1.6257031	-0.00088620186	15.0	1.7870461	0.013858715	1560000	989.7065184116364
52	11.010416	4.4967737	17.979425	-1.2567742	17.766666	23.135376	82.0	0.0	1000.0	43625.0	0.027437106918238995	1.0375135	0.61264396	2.426749	-0.5750938	1.8577477	3.3419209	30.17281	-2.0392997	7.450581e-09	-0.0030100695	5.9604646e-09	-0.0063094026	0.13960232	-0.057751227	21.078995	-11.251305	1.6248167	-0.004499197	2.0	1.7860115	0.0077219633	1590000	1008.0336666107178
53	11.039719	3.1776094	16.31367	4.508129	16.166666	21.498966	77.0	0.0	1000.0	44110.0	0.027228395061728396	1.1982194	0.5374266	2.3971028	-0.38830438	1.9400162	2.809326	26.582285	-2.196493	1.1920929e-08	-0.0040846663	1.1920929e-08	-0.0094699515	0.13881156	-0.06546608	21.305378	-8.721802	1.6203177	-0.00693357	6.0	1.7857256	0.016755357	1620000	1026.5186791419983
54	10.2345	5.5236034	17.205526	-2.3161414	13.7	19.750359	70.0	0.0	1000.0	44521.0	0.026982424242424242	0.97747666	0.6295227	2.2124937	-0.44664693	1.4563061	2.4092233	26.533201	-2.5442593	5.9604646e-09	-0.004052968	2.0861625e-08	-0.009131687	0.12401565	-0.047699533	12.482298	-5.0372124	1.6133839	-0.010285974	8.0	1.7853172	0.0122309765	1650000	1045.1297237873077
55	11.507001	4.0066533	17.304491	-0.81387234	24.8	27.770967	116.0	0.0	1000.0	45265.0	0.02694345238095238	1.1043625	0.573308	2.4092193	-0.5273403	1.7858782	2.7634363	24.789072	-2.3363376	2.5331975e-08	-0.0014926319	4.2468308e-08	-0.006581798	0.11568998	-0.039528508	23.464329	-12.376379	1.6030982	-0.009786844	2.0	1.7851877	0.011901157	1680000	1063.5733320713043
56	9.871031	3.709116	16.690004	2.189465	25.033333	21.950676	79.0	0.0	1000.0	46016.0	0.026909941520467835	1.013574	0.6721381	2.4940841	-0.6516995	2.8042092	4.1935506	39.093666	-1.9726994	-3.2782555e-08	-0.0031672188	-4.4703484e-08	-0.012314809	0.12832241	-0.051705398	16.71516	-9.052996	1.5933111	-0.008811474	2.0	1.7854325	0.020088673	1710000	1081.6938247680664
57	10.003801	4.661334	17.990389	-1.6010716	23.366667	24.114286	87.0	0.0	1000.0	46717.0	0.026848850574712643	0.9774151	0.64864254	2.4172308	-0.6810292	2.199356	3.161403	25.879383	-2.4875495	5.9604646e-09	-0.0019321425	0.0	-0.0051635047	0.13531442	-0.05459728	16.184864	-8.604412	1.5844997	-0.008622289	1.0	1.7856674	0.011778066	1740000	1100.4974360466003
58	9.778015	5.319532	16.760042	-2.1410098	16.766666	24.529823	88.0	0.0	1000.0	47220.0	0.026677966101694914	0.9684362	0.67250705	2.3218431	-0.6446192	1.9944276	3.1427023	35.93511	-2.6992989	1.1920929e-08	-0.008922993	1.7881394e-08	-0.017733535	0.116336964	-0.043663632	14.13473	-8.859969	1.5758774	-0.00936079	18.0	1.7857637	0.011298178	1770000	1120.030737400055
59	10.01392	5.2710586	17.812826	-2.4624166	13.6	21.308214	97.0	0.0	1000.0	47628.0	0.02646	0.9841821	0.700921	2.4258342	-0.6418751	1.845644	3.550903	29.79107	-3.0383306	-2.9802322e-08	-0.0044850344	-3.8743018e-08	-0.011349499	0.11540463	-0.042030793	19.695236	-9.566426	1.5665166	-0.013351083	5.0	1.7864987	0.015072057	1800000	1138.5782797336578
60	11.191415	3.2053626	14.793562	0.9920529	17.133333	22.88629	94.0	0.0	1000.0	48142.0	0.026307103825136614	1.1778916	0.5297542	2.3469186	-0.5295412	1.4644748	2.3561535	23.797321	-4.539838	8.940697e-09	-0.010335299	2.3841858e-08	-0.020526273	0.121899866	-0.04927739	18.202963	-11.542978	1.5531657	-0.01367867	18.0	1.7857872	0.013997264	1830000	1157.8574538230896
61	10.421962	3.6955054	16.223764	0.38862994	21.2	24.046345	97.0	0.0	1000.0	48778.0	0.0262247311827957	1.0342513	0.6224946	2.3751588	-0.7611845	1.8648827	2.6546516	30.119675	-3.0513265	2.9802323e-09	-0.003697805	0.0	-0.011236055	0.1344658	-0.047197364	16.421114	-9.1731615	1.5394869	-0.014680386	5.0	1.7845013	0.016659234	1860000	1176.1726639270782
62	9.250045	5.464704	17.007877	-1.1800895	13.033334	25.05525	87.0	0.0	1000.0	49169.0	0.026015343915343915	0.920622	0.6886962	2.425819	-0.46129617	1.3127112	2.4270866	31.99575	-3.1592565	3.7252904e-10	-0.0023771704	1.4901161e-09	-0.008680193	0.11379783	-0.048950605	19.986734	-10.970733	1.5248065	-0.017921567	1.0	1.7848724	0.013721498	1890000	1194.2533683776855
63	9.916686	5.031795	18.392422	-0.15466873	14.033334	18.091404	63.0	0.0	1000.0	49590.0	0.025828125	0.93301487	0.6813055	2.385888	-0.7440231	1.4143224	3.1477056	29.481524	-4.0006275	-6.146729e-09	-0.0028228913	-2.9802323e-09	-0.0060392884	0.122526005	-0.055154182	14.970502	-9.49497	1.5068849	-0.019928098	2.0	1.7849169	0.009761294	1920000	1212.4626460075378
64	11.044384	5.018174	17.6999	1.1703906	25.033333	26.843351	94.0	0.0	1000.0	50341.0	0.025815897435897437	1.054541	0.62919	2.3683875	-0.5864759	1.4614435	2.6680777	27.952198	-3.5238354	2.9802323e-09	-0.0049576443	5.9604646e-09	-0.010673674	0.13442227	-0.061339438	25.928995	-16.467617	1.4869568	-0.01782298	4.0	1.7850502	0.010261851	1950000	1230.9745035171509
