Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
10	-1.4949652	1.8571416	3.9925218	-6.9166064	73.583336	70.82191	364.0	0.0	1000.0	42675.0	0.0646590909090909	-0.13451663	0.22669077	0.94758266	-0.88718736	7.427809	7.946069	53.43537	-7.1833158	-3.0970547e-08	-0.043629963	-4.8828124e-08	-0.119936034	0.09870381	-0.023325473	111.57415	-41.445915	1.3355547	0.036723852	2.0	11.020382	0.08744134	660000	2707.331389904022
11	-1.3044617	1.6514087	1.820627	-5.141889	65.45	62.871407	262.0	0.0	1000.0	46602.0	0.064725	-0.14709143	0.20562169	0.76810455	-0.9563663	6.163756	7.027663	52.36785	-9.731386	2.3537773e-08	-0.034100205	4.0690104e-08	-0.0966682	0.08134036	-0.015435405	79.26474	-18.283165	1.3722786	0.037314057	2.0	11.01856	0.07431231	720000	2952.9661173820496
12	-1.3033066	1.829767	3.3558543	-5.1344056	66.683334	56.570164	277.0	0.0	1000.0	50603.0	0.06487564102564103	-0.1247142	0.21861517	0.9416288	-0.8524855	6.2296166	6.9399204	55.210644	-8.712087	4.221101e-08	-0.033393316	5.2897136e-08	-0.09038056	0.08438161	-0.013722368	76.17862	-21.938412	1.4095926	0.03792417	2.0	11.017478	0.066409744	780000	3199.038544654846
13	-1.0498668	2.1454363	3.8805814	-5.211678	68.01667	65.15276	263.0	0.0	1000.0	54684.0	0.0651	-0.13259876	0.20151535	0.78258514	-0.7016598	5.741022	6.4264646	57.890926	-9.579775	-2.4195927e-08	-0.029704994	-3.4586588e-08	-0.074558616	0.09520957	-0.018097527	86.98337	-24.045826	1.4475168	0.038555622	2.0	11.018082	0.050401133	840000	3445.691593647003
14	-1.1787988	1.6348542	1.805766	-5.3521123	66.46667	72.044075	397.0	0.0	1000.0	58672.0	0.06519111111111112	-0.10562154	0.20238782	0.6549195	-0.76796347	5.9381185	6.5586424	47.859432	-8.092778	2.1095026e-08	-0.041896306	3.2552084e-08	-0.10384379	0.076561734	-0.01601861	102.154465	-31.006294	1.4860724	0.03906977	2.0	11.017841	0.071904354	900000	3691.4583871364594
15	-1.0450522	1.8230054	3.1914248	-5.282233	61.15	60.34093	223.0	0.0	1000.0	62341.0	0.06493854166666667	-0.11846854	0.19311376	0.63745487	-0.76102793	5.451895	5.812789	58.17837	-10.388348	3.8270715e-09	-0.035849836	0.0	-0.092783645	0.08657257	-0.02010119	91.514465	-26.708313	1.5251422	0.0392493	2.0	11.016599	0.075627536	960000	3937.260312795639
16	-1.0297217	1.7160095	3.3080366	-5.1180444	68.316666	68.25773	306.0	0.0	1000.0	66440.0	0.06513725490196079	-0.10684143	0.2067072	0.8322748	-0.71766996	6.539366	7.1197114	60.413765	-12.149422	-2.482275e-08	-0.03824532	-4.0690104e-08	-0.094632804	0.08656446	-0.019375972	91.110535	-29.832897	1.5643915	0.039888978	2.0	11.015879	0.07555316	1020000	4183.633777618408
17	-1.0238726	1.7961938	3.602514	-4.6192894	51.55	69.23232	351.0	0.0	1000.0	69533.0	0.0643824074074074	-0.11186626	0.17412402	0.5341035	-0.6613327	4.9159155	7.108562	62.48136	-8.958488	1.1133392e-08	-0.040749583	2.4414062e-08	-0.09272904	0.080345444	-0.017012373	103.45388	-31.413078	1.6042805	0.039307356	2.0	11.015647	0.06478142	1080000	4429.285483598709
18	-1.0240668	1.8303349	3.4411285	-5.036228	60.883335	77.92156	461.0	0.0	1000.0	73186.0	0.06419824561403509	-0.11023286	0.20365977	0.8268222	-0.89640754	5.757753	6.2797213	56.636997	-13.95903	-5.444421e-09	-0.041470375	-8.138021e-09	-0.09594039	0.08415355	-0.017858095	97.900116	-33.448257	1.6435878	0.039542556	2.0	11.015474	0.07117809	1140000	4674.975118398666
19	-0.82139087	1.6556485	4.2092824	-5.7464566	68.083336	80.27874	400.0	0.0	1000.0	77271.0	0.0643925	-0.102235965	0.2055958	0.91625345	-0.7043754	5.5930915	6.1103044	62.168377	-11.540144	-5.0860326e-08	-0.048231862	-8.138021e-08	-0.10799026	0.06655413	-0.01514307	115.76768	-42.539413	1.6831304	0.04028201	2.0	11.015387	0.07370457	1200000	4920.563006877899
20	-0.8823493	1.7618457	3.5826135	-4.204339	69.23333	69.36074	286.0	0.0	1000.0	81425.0	0.06462301587301587	-0.080090545	0.17076507	0.6306825	-0.632467	6.010899	7.0394387	70.94471	-14.419099	3.8957673e-08	-0.056218438	6.510417e-08	-0.118084535	0.06611529	-0.015899286	122.615265	-48.992065	1.7234124	0.041038632	2.0	11.015886	0.07649062	1260000	5166.029760360718
21	-0.73518234	1.5091119	4.7313137	-4.6512923	64.8	63.330822	296.0	0.0	1000.0	85313.0	0.06463106060606061	-0.09537503	0.17899431	0.93795925	-0.62291276	7.02124	7.844557	70.805954	-12.155435	8.201832e-09	-0.056273393	2.0345052e-08	-0.119534925	0.06217125	-0.015103269	99.459915	-39.794323	1.764451	0.041444063	2.0	11.01681	0.08229165	1320000	5411.592689990997
22	-0.49005547	1.7120502	3.9792564	-3.9895082	64.55	64.16942	311.0	0.0	1000.0	89186.0	0.06462753623188405	-0.06382682	0.15724823	0.7780662	-0.53306913	6.570128	5.5132527	64.54174	-8.315274	7.272196e-09	-0.043421354	1.0172526e-08	-0.10371093	0.07382738	-0.012768965	99.21582	-21.707947	1.8058951	0.04182005	2.0	11.017496	0.09838119	1380000	5657.808583974838
23	-0.71690905	1.2581416	3.2540493	-3.0327754	59.016666	59.699104	266.0	0.0	1000.0	92727.0	0.06439375	-0.05020261	0.15750004	0.6163559	-0.53973705	6.1289124	5.9026923	57.67111	-8.637062	-9.1317e-09	-0.041073527	-1.6276042e-08	-0.09524798	0.06050131	-0.013538845	78.724174	-15.901463	1.8477151	0.0417583	2.0	11.019201	0.08883066	1440000	5903.995439291
24	-0.35623068	1.5540091	4.0750833	-3.7914236	59.233334	76.918655	423.0	0.0	1000.0	96281.0	0.06418733333333333	-0.0862037	0.13689215	0.45506752	-0.6109641	5.99019	5.371259	48.060276	-8.695299	3.509799e-08	-0.04454946	4.8828124e-08	-0.09971553	0.070508495	-0.019283008	120.110306	-38.159492	1.8894734	0.04174137	2.0	11.021106	0.09110891	1500000	6150.127326965332
25	-0.107803136	1.2414548	3.8557215	-2.6791925	69.166664	74.50642	290.0	0.0	1000.0	100431.0	0.06437884615384615	-0.019953357	0.15427916	0.99452704	-0.50475955	6.4096956	5.78767	60.10931	-15.444532	1.8149871e-08	-0.061226472	3.2552084e-08	-0.12453203	0.060853783	-0.013784185	126.047295	-37.879333	1.9312148	0.0425117	2.0	11.022064	0.09255925	1560000	6396.3262305259705
26	-0.3179439	1.147712	2.5714266	-2.2051313	48.366665	52.926037	254.0	0.0	1000.0	103333.0	0.0637858024691358	-0.015125751	0.13745536	0.78844	-0.42730635	6.0592566	5.0893974	65.46955	-15.2521	3.069788e-08	-0.036056962	4.8828124e-08	-0.079135485	0.05373417	-0.012404799	91.36174	-19.054955	1.9737265	0.04149437	2.0	11.023291	0.07327352	1620000	6643.046610116959
27	-0.21241851	1.1008462	3.265224	-2.00864	70.61667	80.90037	405.0	0.0	1000.0	107570.0	0.06402976190476191	-0.023574755	0.11272538	0.7562519	-0.36189535	5.1200914	3.588197	48.49929	-9.589669	-2.8585774e-08	-0.038996425	-4.8828124e-08	-0.08347866	0.04824747	-0.008428656	128.57529	-28.249573	2.0152209	0.042434454	2.0	11.02384	0.06936183	1680000	6889.691346883774
28	-0.36258897	1.1254637	2.2455935	-2.8717098	66.933334	76.15311	400.0	0.0	1000.0	111586.0	0.06412988505747126	-0.027586656	0.0977054	0.7620162	-0.35937774	6.1428833	5.5142465	69.10854	-12.230315	4.8136954e-08	-0.06341707	6.510417e-08	-0.12321522	0.057806134	-0.011792563	126.869484	-50.249283	2.0576553	0.043030977	2.0	11.023634	0.085616305	1740000	7136.6318027973175
29	-0.18652731	1.1517733	2.900317	-2.981394	60.883335	57.438984	256.0	0.0	1000.0	115239.0	0.06402166666666667	-0.041134726	0.121493205	0.711732	-0.51519805	7.0696964	6.3051047	77.958755	-14.611344	1.7720465e-08	-0.059497133	2.0345052e-08	-0.11693216	0.056384914	-0.012318842	111.970406	-27.367653	2.1006863	0.04311061	2.0	11.023405	0.09630367	1800000	7384.344181776047
30	-0.3692503	0.9854909	1.4213204	-3.2405171	58.366665	49.949627	210.0	0.0	1000.0	118741.0	0.06383924731182795	-0.00670541	0.1043244	0.88645494	-0.3815028	5.9326444	4.41947	52.49219	-13.580584	-7.2159554e-09	-0.021932872	-1.6276042e-08	-0.047559816	0.050466627	-0.01220005	92.69597	-16.184326	2.143797	0.042823076	1.0	11.022775	0.045945887	1860000	7630.87241768837
31	-0.33281764	1.0950363	2.1512883	-2.7094376	73.76667	76.11381	316.0	0.0	1000.0	123167.0	0.06414947916666666	-0.028204665	0.10996014	0.59289265	-0.48591274	5.851161	4.3178296	50.410675	-13.052852	-8.152859e-08	-0.037029885	-1.2207032e-07	-0.07045274	0.050320353	-0.011054151	125.22386	-24.91587	2.18662	0.0439384	1.0	11.022133	0.052828036	1920000	7878.024035692215
32	-0.15107726	1.2534995	2.8120399	-3.3091424	74.61667	64.09058	261.0	0.0	1000.0	127644.0	0.06446666666666667	-0.03526105	0.10102359	0.3202373	-0.4155183	7.9897475	5.6657305	71.921814	-13.029299	-2.027159e-08	-0.036045555	-3.2552084e-08	-0.06830111	0.05372004	-0.012227427	118.71886	-34.61074	2.2305584	0.04500413	1.0	11.021565	0.050302204	1980000	8124.382274389267
33	-0.4176215	1.3075219	3.1838806	-3.567215	88.683334	88.78785	456.0	0.0	1000.0	132965.0	0.06517892156862745	-0.02962063	0.12110839	0.5683204	-0.4551835	7.2994523	5.618157	67.02112	-13.715195	-4.426502e-08	-0.03363373	-6.103516e-08	-0.06368159	0.048142765	-0.009037051	167.89052	-67.84973	2.2755625	0.046894312	1.0	11.020301	0.049394988	2040000	8371.465151309967
34	-0.28814295	1.557138	4.0758862	-3.1168969	53.033333	58.445976	322.0	0.0	1000.0	136147.0	0.06483190476190476	-0.042275585	0.12582187	0.63143504	-0.48878774	7.5215807	7.394352	66.973335	-15.960457	-1.8614371e-09	-0.030635204	-8.138021e-09	-0.05714481	0.061050124	-0.016894039	97.9611	-33.989174	2.3224568	0.045827866	1.0	11.018421	0.047330838	2100000	8618.47258901596
35	-0.23146422	0.9545474	1.863748	-3.0265794	64.933334	61.039845	252.0	0.0	1000.0	140043.0	0.06483472222222222	-0.01991219	0.15305644	0.95481306	-0.46116763	6.037628	4.3735056	55.42185	-10.140792	-1.8357655e-08	-0.05050721	-3.2552084e-08	-0.09913777	0.057308715	-0.019689247	115.63257	-21.909088	2.3682847	0.046031475	2.0	11.016233	0.09798948	2160000	8865.976009607315
36	-0.17322256	1.1657937	2.8657608	-2.1218264	52.9	54.54989	187.0	0.0	1000.0	143217.0	0.06451216216216216	-0.022005184	0.11440012	0.4081043	-0.47795928	5.820373	5.035804	52.49125	-11.56909	1.9851292e-08	-0.018297616	1.6276042e-08	-0.039343327	0.052432213	-0.012409259	81.19954	-24.705978	2.4143162	0.044985533	1.0	11.013922	0.04773077	2220000	9113.363919258118
37	-0.38766244	1.2565835	2.1196976	-3.535947	58.25	63.42466	313.0	0.0	1000.0	146712.0	0.06434736842105263	-0.023511393	0.118722856	0.6199167	-0.44284618	5.311064	4.9661603	69.33485	-8.843594	1.5838364e-08	-0.048955455	2.8483074e-08	-0.09224508	0.05308198	-0.014044452	110.83783	-31.132278	2.4593017	0.04471636	2.0	11.012715	0.08991095	2280000	9360.506824016571
38	-0.20242548	1.2288404	3.2093763	-2.180779	51.95	53.60299	267.0	0.0	1000.0	149829.0	0.06402948717948719	-0.031931303	0.13347454	0.7753753	-0.5305262	5.778287	5.075702	71.230194	-11.425791	2.5004013e-08	-0.025773363	3.2552084e-08	-0.051015936	0.05218616	-0.015249085	96.63503	-24.618828	2.504018	0.04372406	1.0	11.011005	0.05459262	2340000	9608.225371837616
39	-0.14616175	1.4709675	4.330485	-3.0485542	62.666668	60.892982	260.0	0.0	1000.0	153589.0	0.06399541666666667	-0.02374231	0.11121253	0.62570053	-0.40519744	5.8162	4.3099537	67.85321	-6.5711555	-2.1082787e-08	-0.023487112	-3.2552084e-08	-0.048254564	0.060632344	-0.02030835	104.824905	-21.2193	2.5477421	0.04392433	1.0	11.00955	0.059577353	2400000	9855.878381490707
40	-0.03952033	1.2367965	2.9261782	-2.0181527	69.36667	75.33282	354.0	0.0	1000.0	157751.0	0.06412642276422764	0.009352663	0.17064016	0.86143696	-0.5311293	5.9421725	3.9510682	47.97995	-11.689198	-1.0469914e-08	-0.03170601	-1.6276042e-08	-0.056962796	0.053742237	-0.016624365	127.477135	-49.700706	2.5916665	0.044718742	1.0	11.00824	0.051879305	2460000	10103.299633026123
41	-0.27218527	1.0430012	2.818705	-2.1393087	68.683334	57.877888	251.0	0.0	1000.0	161872.0	0.06423492063492063	-0.021921571	0.14874518	0.8528537	-0.44359374	6.5423646	6.658844	81.75105	-9.250802	-3.1178846e-08	-0.03950589	-4.0690104e-08	-0.07084493	0.045100316	-0.012928616	133.0295	-41.4244	2.6363852	0.045381308	1.0	11.006881	0.06362168	2520000	10351.040212392807
42	-0.37283438	1.205343	2.783914	-3.2740593	69.9	72.9305	279.0	0.0	1000.0	166066.0	0.06436666666666667	-0.015431311	0.13968302	0.7057369	-0.5098943	7.1174088	5.6046677	67.75335	-13.441846	-1.6954104e-08	-0.028261045	-2.4414062e-08	-0.05492565	0.047111537	-0.01559037	120.14522	-40.25197	2.6817665	0.04609251	1.0	11.005207	0.062161833	2580000	10598.655754327774
43	-0.2401486	1.1178405	3.0796587	-2.5576491	72.4	63.18154	264.0	0.0	1000.0	170410.0	0.06454924242424243	-0.020706689	0.16148137	0.70235705	-0.4914705	8.011561	6.791072	59.677956	-13.247207	5.4092353e-09	-0.029676119	8.138021e-09	-0.05364717	0.041577786	-0.012595996	107.59098	-28.864716	2.727859	0.04694891	1.0	11.002913	0.051946614	2640000	10846.959324598312
44	0.17363392	0.96855664	2.9455714	-1.7300284	87.45	94.93304	457.0	0.0	1000.0	175657.0	0.06505814814814814	-0.0072079897	0.16510668	0.64041483	-0.58680177	7.518	6.371431	85.396484	-7.3311644	4.9527543e-08	-0.039379593	7.324219e-08	-0.06594426	0.0437656	-0.015124893	220.0577	-61.594055	2.774808	0.048922062	1.0	11.000216	0.051949553	2700000	11095.522133350372
45	-0.22076043	0.8949733	1.7884388	-2.8022473	52.966667	53.430943	187.0	0.0	1000.0	178835.0	0.06479528985507246	0.0013635098	0.1582186	0.6643093	-0.453524	7.802128	6.09938	60.078598	-11.44304	-5.0472146e-08	-0.01883193	-6.510417e-08	-0.03778489	0.030595329	-0.009863278	110.30531	-32.50743	2.82373	0.04765439	1.0	10.997583	0.049135197	2760000	11344.605522632599
46	0.008578425	1.1015882	3.6290529	-2.5051882	66.55	70.63862	391.0	0.0	1000.0	182828.0	0.06483262411347518	-0.0047123707	0.15475567	0.5204393	-0.49532813	5.8895154	3.7650588	39.889523	-15.638134	2.1552728e-08	-0.017981991	2.8483074e-08	-0.03419477	0.03260371	-0.010446504	128.99553	-40.161354	2.8713844	0.04781246	1.0	10.995333	0.044683862	2820000	11593.543459653854
47	-0.00028981268	0.9533188	3.9072027	-1.6804519	81.75	85.98772	312.0	0.0	1000.0	187733.0	0.06518506944444444	0.0056426176	0.17294334	0.6533445	-0.4248848	7.3520036	5.3864145	52.596138	-12.504282	-6.035614e-08	-0.03618601	-8.138021e-08	-0.061507244	0.030943096	-0.007825682	166.93703	-54.68763	2.9191968	0.049276114	1.0	10.993592	0.061496925	2880000	11842.756664514542
48	0.03232808	0.9424143	2.5589154	-1.5757886	60.883335	57.98451	222.0	0.0	1000.0	191386.0	0.06509727891156462	-0.037809856	0.15402907	0.714212	-0.46419758	6.692411	6.4502673	65.46459	-6.589154	2.8450748e-08	-0.021295121	3.2552084e-08	-0.038031098	0.03128782	-0.011737427	99.55043	-40.26295	2.968473	0.04873228	1.0	10.99191	0.042597946	2940000	12092.484714269638
49	-0.09702941	1.0517031	2.5594687	-3.7764301	75.15	66.021416	266.0	0.0	1000.0	195895.0	0.06529833333333333	-0.00090778386	0.1776114	0.9428336	-0.45505816	7.1944985	7.0544906	77.59352	-10.717744	-1.8336687e-08	-0.032876283	-2.4414062e-08	-0.059020516	0.029130006	-0.010896526	127.91395	-44.71875	3.0172052	0.049551487	1.0	10.990139	0.07060795	3000000	12341.289451360703
50	-0.176892	0.86946005	2.091051	-2.1814234	66.566666	68.73969	294.0	0.0	1000.0	199889.0	0.06532320261437909	-0.021728547	0.15222865	0.59357244	-0.4215036	7.1379557	6.4626937	56.26995	-13.67955	2.604848e-08	-0.01907862	3.2552084e-08	-0.03973351	0.025582923	-0.008917147	111.14291	-52.03617	3.0667567	0.049515963	1.0	10.989021	0.06837544	3060000	12590.108523845673
51	-0.057024598	0.93992656	4.8067284	-1.6819835	79.78333	71.0195	272.0	0.0	1000.0	204676.0	0.06560128205128204	-0.0034766758	0.1663764	0.8764521	-0.48701504	7.1605124	6.376387	49.93811	-9.005827	6.655243e-09	-0.029503508	8.138021e-09	-0.048708785	0.028033076	-0.009463271	162.08203	-66.23595	3.1162727	0.050653696	1.0	10.988498	0.049940754	3120000	12838.613814115524
52	-0.30011764	0.90586317	2.1448503	-2.2869992	65.183334	70.5182	260.0	0.0	1000.0	208587.0	0.0655933962264151	-0.027154727	0.14725281	0.7460965	-0.47787917	8.481632	8.418439	53.68737	-10.630737	-2.2542942e-08	-0.062218975	-3.2552084e-08	-0.10201306	0.026852213	-0.009202212	141.16476	-65.94333	3.1669264	0.050428867	2.0	10.987407	0.10180444	3180000	13087.282263040543
53	-0.026765402	0.8245153	2.208398	-2.120423	70.98333	71.00364	360.0	0.0	1000.0	212846.0	0.06569320987654322	-0.013129864	0.16265063	0.9598999	-0.4361229	6.4647856	6.615969	63.501884	-7.7283783	-2.9657608e-08	-0.024123728	-3.2552084e-08	-0.04319549	0.02123798	-0.007858067	131.09665	-38.10662	3.2173553	0.050675154	1.0	10.986571	0.05812396	3240000	13335.758065223694
54	-0.13646021	1.0046045	2.8478122	-1.723559	66.73333	75.4104	301.0	0.0	1000.0	216850.0	0.06571212121212121	-0.002604419	0.1688057	0.74814415	-0.40143618	8.097688	6.337173	47.987175	-8.510865	-3.465535e-08	-0.026857952	-5.086263e-08	-0.046504293	0.031493377	-0.010964695	154.54044	-48.761574	3.2680304	0.050525665	1.0	10.9858465	0.07042153	3300000	13584.119814634323
55	-0.10984441	0.62127364	1.6359185	-2.1701183	43.4	42.34824	173.0	0.0	1000.0	219454.0	0.06531369047619047	-0.012229369	0.15223223	0.7155819	-0.49313688	6.386812	5.8685327	47.591274	-7.858633	-1.1394006e-08	-0.016082535	-2.0345052e-08	-0.03377104	0.018650182	-0.006518893	77.93688	-29.703094	3.318556	0.048041105	1.0	10.985264	0.07147427	3360000	13832.73896765709
56	-0.063758284	0.78334844	2.4872112	-1.183828	48.95	60.852127	271.0	0.0	1000.0	222391.0	0.0650266081871345	-0.007357495	0.13947545	0.5400354	-0.453145	4.689292	4.3791375	49.906296	-19.131771	1.0917909e-08	-0.015566219	1.6276042e-08	-0.029056512	0.021274453	-0.009839244	106.758156	-27.6148	3.3665972	0.04638672	1.0	10.985002	0.05152607	3420000	14081.147770881653
57	-0.16179009	0.6837133	3.008108	-1.4584801	44.533333	64.701744	276.0	0.0	1000.0	225063.0	0.06467327586206896	-0.0039510117	0.12994745	0.7571298	-0.35183215	4.8813434	4.1671395	32.26639	-6.3545446	-3.6380392e-08	-0.026493497	-4.8828124e-08	-0.048480306	0.01723437	-0.006529337	108.458786	-34.259567	3.412984	0.044418573	1.0	10.984751	0.08886973	3480000	14329.257991552353
58	-0.21288726	0.66855276	1.859357	-2.0796952	41.95	48.821934	175.0	0.0	1000.0	227580.0	0.06428813559322034	-0.012489288	0.12384322	0.54639566	-0.35701188	4.6547484	4.8494177	36.26978	-11.904945	-1.15976055e-08	-0.014091866	-1.6276042e-08	-0.030768476	0.017143797	-0.0066962196	71.97273	-23.25438	3.4574025	0.04235387	1.0	10.984422	0.07363636	3540000	14577.073256254196
59	-0.07362429	0.7245467	2.348769	-1.9700998	32.233334	46.011726	271.0	0.0	1000.0	229514.0	0.06375388888888889	-0.012357121	0.12085702	0.38551936	-0.50041753	4.9948845	5.402571	36.57095	-9.683636	-7.324109e-08	-0.010786026	-9.358724e-08	-0.021029685	0.014137013	-0.004387561	57.520535	-19.490307	3.4997563	0.039357185	1.0	10.98362	0.04093672	3600000	14825.856911182404
60	0.00916157	0.69836617	2.6004395	-1.3399681	45.65	64.13289	324.0	0.0	1000.0	232253.0	0.06345710382513661	0.0042381175	0.12357578	0.75584483	-0.40445194	2.6222615	2.4843428	31.27457	-6.7354617	2.9320045e-08	-0.024572322	3.4586588e-08	-0.04562824	0.019629708	-0.0070205647	108.26395	-42.31723	3.5391135	0.03824234	2.0	10.983068	0.09349433	3660000	15073.847218751907
61	-0.08815619	0.6460994	1.8668157	-1.9594761	39.5	56.025738	239.0	0.0	1000.0	234623.0	0.06307069892473119	0.0022411665	0.114653476	0.54471725	-0.48788813	5.186067	6.7548747	52.859882	-7.4096146	-1.8858165e-08	-0.02601171	-2.4414062e-08	-0.048061736	0.015719429	-0.0055732233	79.13897	-30.557411	3.5773559	0.036463976	1.0	10.981656	0.1065691	3720000	15322.35996389389
62	-0.05891713	0.57385546	1.7011737	-1.4124877	42.316666	60.047897	261.0	0.0	1000.0	237162.0	0.06274126984126985	-0.00230344	0.13365641	0.7638942	-0.37816182	4.5054874	6.2719164	59.261517	-15.946497	3.0669924e-09	-0.02972742	8.138021e-09	-0.059136093	0.011757682	-0.0044358377	135.30235	-45.90686	3.6138198	0.035221815	1.0	10.980652	0.16469239	3780000	15570.836742639542
63	0.0032440836	0.5405444	1.4099483	-1.5092419	63.25	91.74723	404.0	0.0	1000.0	240957.0	0.06274921875	0.00034422035	0.11941321	0.6045462	-0.35919115	4.792518	4.168365	42.69152	-11.717804	-1.1462242e-08	-0.030910367	-1.6276042e-08	-0.060456455	0.012328857	-0.0037660338	171.02808	-71.595474	3.6490417	0.036500216	1.0	10.979876	0.15689626	3840000	15819.160252809525
64	-0.02099066	0.5114851	1.6276329	-1.1620287	32.8	41.887466	215.0	0.0	1000.0	242925.0	0.062288461538461536	-0.0018723839	0.12420473	0.5749986	-0.5799058	5.089608	6.300049	66.04888	-19.413507	-4.437408e-08	-0.028683124	-5.6966147e-08	-0.061075676	0.011930738	-0.0035551572	81.14803	-36.8334	3.6855419	0.034122467	1.0	10.979457	0.19822103	3900000	16067.526032447815
