Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
18	1.6754013	2.4544506	7.8551598	-1.9081974	78.8	91.66948	300.0	0.0	1000.0	40978.0	0.07189122807017544	0.15168855	0.33435646	1.2739338	-0.43844914	5.1926327	2.7288966	11.293432	0.15759718	-1.9143458e-08	-0.0030336617	-2.4414062e-08	-0.05603202	0.032245833	-0.0047596116	240.34607	-24.7229	1.5090646	0.026538491	1.0	1.8121879	0.12612881	570000	1741.2297823429108
19	1.5723616	2.0950744	7.0842824	-1.7377164	59.0	70.48924	300.0	0.0	1000.0	42748.0	0.07124666666666667	0.17561662	0.31830946	1.2532176	-0.47012034	8.03495	5.4172115	16.410097	-1.1163015	3.209501e-09	-0.0014935362	0.0	-0.0065637697	0.039031316	-0.008648878	190.51616	-20.683228	1.535603	0.02680397	1.0	1.8117925	0.0124959415	600000	1832.2555074691772
20	2.562452	2.2932844	7.155553	-2.3068573	69.86667	80.173454	230.0	0.0	1000.0	44844.0	0.07118095238095239	0.2603274	0.32078302	1.2739508	-0.3915959	6.1811643	3.5995352	20.381481	-2.3863826	-1.1710645e-08	-0.002060124	-1.6276042e-08	-0.008763119	0.041742153	-0.0067158043	193.80217	-13.955505	1.562407	0.027725577	1.0	1.8114654	0.01855457	630000	1923.656746149063
21	2.3528512	2.0044246	5.909241	-2.0852475	39.666668	55.05472	194.0	0.0	1000.0	46034.0	0.06974848484848485	0.18510926	0.30017015	1.1567272	-0.49723163	7.466774	3.7431276	17.628862	-0.98514277	3.404554e-08	-0.003751213	5.2897136e-08	-0.009228406	0.0298034	-0.006253712	117.689224	-19.414452	1.5901326	0.02661562	2.0	1.811157	0.013695142	660000	2014.5462245941162
22	2.0346692	2.0662389	6.138524	-1.8290747	61.466667	80.491714	270.0	0.0	1000.0	47878.0	0.06938840579710145	0.22858477	0.31080997	1.3395596	-0.33916068	3.9445896	3.1102486	13.123304	-1.2235036	-2.7861459e-08	-0.0012792904	-4.0690104e-08	-0.019161751	0.029218841	-0.0047178157	187.70262	-35.88469	1.6167482	0.027050495	1.0	1.8105569	0.041860647	690000	2105.5767691135406
23	2.4309244	2.3473685	5.794518	-2.0201056	52.533333	73.85921	239.0	0.0	1000.0	49454.0	0.06868611111111111	0.21923395	0.33280945	1.3379192	-0.30851853	6.4549665	4.884372	15.7676325	-1.0336066	4.2018005e-08	-0.0035540643	6.510417e-08	-0.010723258	0.037620783	-0.010206327	145.00163	-17.663559	1.6437987	0.02700007	2.0	1.8099883	0.013701819	720000	2196.810896396637
24	3.5819848	2.1485198	8.158806	-1.3727506	80.23333	92.19497	336.0	0.0	1000.0	51861.0	0.069148	0.31747496	0.33466405	1.27554	-0.45393753	5.651183	3.931835	15.791336	-0.6931876	1.7316902e-08	-0.01167117	3.2552084e-08	-0.03709411	0.03751801	-0.0080174655	244.66246	-30.668503	1.6707988	0.028780818	2.0	1.8089427	0.044863984	750000	2287.8157827854156
25	2.4371629	3.1106057	7.451029	-1.9126272	68.26667	93.246254	412.0	0.0	1000.0	53909.0	0.06911410256410257	0.24355748	0.3369808	1.2747291	-0.29562727	6.8400946	6.2155285	18.237812	-2.7605312	1.9740241e-08	-0.0055034244	3.2552084e-08	-0.031663045	0.031543452	-0.009914512	201.8472	-24.141449	1.6995796	0.0295856	1.0	1.8077713	0.057047296	780000	2378.9020071029663
26	2.33816	2.5882113	8.177884	-1.6984156	93.333336	123.74984	409.0	0.0	1000.0	56709.0	0.07001111111111111	0.27023762	0.3876852	1.5894746	-0.4029565	8.545646	5.050931	20.836128	-1.6137042	-3.9012793e-08	-0.007961307	-6.510417e-08	-0.021262078	0.041790843	-0.0124659	222.53833	-61.388733	1.7291652	0.032053947	3.0	1.8070115	0.026493091	810000	2470.146133184433
27	2.5778148	2.6815498	6.884385	-1.7308832	70.6	85.11897	301.0	0.0	1000.0	58827.0	0.07003214285714286	0.23663962	0.3402508	1.4084638	-0.398385	8.264196	8.0172205	34.55556	-3.1949718	5.927579e-09	-0.0051059867	8.138021e-09	-0.02133265	0.03302837	-0.007134024	154.4803	-48.70951	1.7612191	0.032649398	2.0	1.8062527	0.038860757	840000	2561.242809534073
28	2.5292966	2.559229	6.795955	-1.7758993	78.63333	96.703156	400.0	0.0	1000.0	61186.0	0.0703287356321839	0.29106486	0.34806624	1.5244893	-0.37174767	9.075453	8.987858	38.730785	-4.3233185	2.9166626e-08	-0.006917647	4.8828124e-08	-0.025475552	0.029156422	-0.0044976044	156.6598	-73.38479	1.7938685	0.033833146	2.0	1.8055725	0.040563468	870000	2652.290014028549
29	1.8697636	2.5741735	6.548237	-3.2788064	38.966667	61.106724	193.0	0.0	1000.0	62355.0	0.06928333333333334	0.22816059	0.35620692	1.3790399	-0.42585206	4.686016	7.1417437	41.901554	-6.505833	1.6723288e-08	-0.0031137948	3.2552084e-08	-0.02112171	0.031943314	-0.008930374	138.37578	-52.11714	1.8277017	0.032090783	1.0	1.805067	0.041953243	900000	2743.345192193985
30	2.3828502	3.1003227	8.438524	-2.4309456	53.333332	74.84264	233.0	0.0	1000.0	63955.0	0.06876881720430107	0.20420343	0.36022133	1.4339168	-0.41407484	4.287418	4.2717056	28.591017	-2.6942525	7.338152e-08	-0.012148335	1.13932295e-07	-0.04314053	0.030816112	-0.007692229	158.79837	-44.50865	1.8597925	0.031792164	2.0	1.8047951	0.08028615	930000	2834.531027317047
31	1.8422011	2.9321709	7.991436	-2.7306654	20.6	45.819645	203.0	0.0	1000.0	64573.0	0.06726354166666666	0.1984913	0.38239384	1.4469289	-0.41081983	3.966798	5.77926	46.690063	-5.6024513	-2.6002553e-08	-0.002556523	-4.0690104e-08	-0.00915804	0.033524416	-0.007972077	83.193245	-30.699463	1.8915846	0.028775573	2.0	1.8045205	0.015132558	960000	2925.7488918304443
32	1.2772008	2.4326982	6.5906825	-2.62004	44.5	53.705833	181.0	0.0	1000.0	65908.0	0.06657373737373737	0.13532722	0.35343668	1.3838363	-0.58430475	2.33466	2.808271	16.787703	-2.3005905	-5.184926e-09	-0.0029606563	-1.4241537e-08	-0.00906	0.027458075	-0.005969843	109.54921	-35.831444	1.9203602	0.02803564	3.0	1.8041532	0.013254571	990000	3016.995184659958
33	1.221651	2.1197586	5.155765	-2.3136888	35.1	60.1112	258.0	0.0	1000.0	66961.0	0.06564803921568628	0.12125263	0.31952292	1.275591	-0.39375314	4.3800173	4.75041	27.168814	-2.5982969	-6.3986825e-08	-0.0028921969	-8.951823e-08	-0.0057534464	0.02294305	-0.0036873017	120.423935	-60.9324	1.9483958	0.026441097	2.0	1.8035755	0.007475826	1020000	3108.2546083927155
34	0.6317368	1.8162775	4.93579	-2.4155126	19.766666	47.10604	236.0	0.0	1000.0	67554.0	0.06433714285714286	0.037545122	0.26825732	1.3101765	-0.46504816	2.5104525	5.6170683	53.140484	-5.2800655	-6.839048e-10	-0.011733234	0.0	-0.019893978	0.02271649	-0.0051711053	73.77685	-36.085884	1.974837	0.024355054	13.0	1.8032641	0.013992138	1050000	3199.7986493110657
35	1.866333	2.1908317	5.7678647	-2.0178752	57.9	77.328026	282.0	0.0	1000.0	69291.0	0.06415833333333333	0.19184613	0.34847826	1.3823292	-0.42401528	3.3946862	4.3296685	26.023298	-2.566193	3.085182e-08	-0.006745586	4.8828124e-08	-0.017714672	0.03464723	-0.0119446255	146.85204	-54.45185	1.999192	0.024518728	2.0	1.8019986	0.023841377	1080000	3291.688285589218
36	1.5896066	2.5086138	5.941518	-2.6853027	57.3	81.40359	255.0	0.0	1000.0	71010.0	0.06397297297297297	0.16820192	0.31838787	1.4252553	-0.42267016	4.8920236	5.645574	32.60885	-1.8715119	9.547537e-09	-0.004118953	1.6276042e-08	-0.02046834	0.0314777	-0.005791204	195.40372	-81.44373	2.0237107	0.025175333	1.0	1.8016052	0.04526988	1110000	3383.091757774353
37	1.3213654	2.6336596	6.619199	-2.3858345	68.933334	99.30187	375.0	0.0	1000.0	73078.0	0.06410350877192983	0.12861387	0.2849818	1.1140313	-0.40296826	6.0085845	7.5889297	57.986603	-2.4603734	-3.4669587e-09	-0.006834239	-8.138021e-09	-0.016701328	0.04743032	-0.019035425	195.1491	-100.434654	2.048886	0.026854038	2.0	1.8015649	0.025880568	1140000	3474.557063817978
38	0.71660656	2.4432194	5.5484295	-2.800388	37.766666	70.099304	339.0	0.0	1000.0	74211.0	0.06342820512820513	0.09115816	0.30811518	1.669387	-0.55548775	4.424476	8.111663	65.66631	-3.695285	-1.0322825e-08	-0.004135719	-1.6276042e-08	-0.013249285	0.026989244	-0.0085063	114.099144	-51.979122	2.07574	0.025724173	2.0	1.801173	0.024549479	1170000	3565.696065187454
39	1.9274032	2.1938756	6.623702	-2.1516845	35.333332	55.177494	199.0	0.0	1000.0	75271.0	0.06272583333333333	0.17067847	0.3214812	1.5403517	-0.45245016	5.9270835	7.263451	41.050858	-5.3948264	-2.9148659e-08	-0.0030451498	-4.8828124e-08	-0.017385678	0.028299086	-0.010840893	112.957695	-54.99347	2.1014643	0.0244174	1.0	1.8007534	0.04509453	1200000	3657.116307735443
40	1.5775254	2.561015	6.9448714	-1.9284347	26.466667	59.26479	217.0	0.0	1000.0	76065.0	0.061841463414634146	0.14526393	0.34128544	1.3026882	-0.38222688	3.0001242	5.360934	42.04221	-4.3643517	-1.7742767e-08	-0.0019105787	-2.4414062e-08	-0.008261988	0.020867895	-0.0073811095	86.7216	-56.22666	2.1258817	0.022435665	1.0	1.8005447	0.020856263	1230000	3748.286495447159
41	1.5458025	2.491498	5.725753	-1.7789338	41.7	72.67515	272.0	0.0	1000.0	77316.0	0.06136190476190476	0.14858596	0.33547762	1.4394999	-0.33740738	3.835325	7.8408074	61.042995	-3.6457267	8.329712e-09	-0.005993764	1.2207031e-08	-0.011778186	0.019833714	-0.004953631	112.0958	-41.698845	2.1483173	0.022129297	2.0	1.800283	0.015311027	1260000	3839.585440158844
42	1.8950728	2.3287694	8.423927	-1.9984055	36.833332	68.166504	236.0	0.0	1000.0	78421.0	0.06079147286821705	0.19106591	0.37224033	1.514762	-0.3887253	3.8678207	6.0495605	54.146263	-2.7131643	-1.779277e-08	-0.0040379306	-3.2552084e-08	-0.016448243	0.021983879	-0.0061881356	146.92207	-49.237343	2.1704466	0.021291971	1.0	1.7995569	0.036159467	1290000	3930.8715856075287
43	1.1154648	2.6520908	6.3942604	-1.93982	48.933334	73.31391	240.0	0.0	1000.0	79889.0	0.0605219696969697	0.12409361	0.32942387	1.3819349	-0.41060218	3.0430145	4.6508746	46.136116	-3.8208122	2.1556442e-08	-0.0030829548	3.2552084e-08	-0.02421494	0.014110335	-0.005048452	176.27698	-53.358948	2.1917386	0.021749735	1.0	1.7991731	0.07140096	1320000	4021.9846773147583
44	1.1639827	1.8441448	4.85358	-1.9479698	33.466667	45.240646	131.0	0.0	1000.0	80893.0	0.05992074074074074	0.095357925	0.33382893	1.4299868	-0.41380334	4.888035	5.5153456	50.453133	-1.6281533	2.0048077e-08	-0.0012653869	3.2552084e-08	-0.005821354	0.015146742	-0.004822029	72.41026	-28.870125	2.2134883	0.020691633	1.0	1.7990294	0.014967798	1350000	4113.2056086063385
45	1.8960878	2.4774659	6.805232	-1.4699173	34.733334	57.602627	235.0	0.0	1000.0	81935.0	0.059373188405797105	0.15108745	0.32706073	1.3148162	-0.4284246	3.2542636	5.536847	47.871693	-3.8522923	1.4663574e-08	-0.0052597704	2.4414062e-08	-0.013612809	0.019410312	-0.0047970554	93.0547	-36.085663	2.23418	0.019902706	2.0	1.7989902	0.028291805	1380000	4204.12605214119
46	2.1549122	2.9639206	7.724729	-2.0386431	43.233334	78.919235	278.0	0.0	1000.0	83232.0	0.059029787234042556	0.21184145	0.36108053	1.4822751	-0.45657396	5.505599	9.436925	57.734104	-4.4481277	-3.007164e-08	-0.012061525	-4.8828124e-08	-0.029927328	0.019119276	-0.0037442455	177.3302	-89.486	2.2540827	0.020010471	2.0	1.7989383	0.04930839	1410000	4295.627821683884
47	2.355735	2.3181722	7.177699	-1.88913	20.2	48.956036	252.0	0.0	1000.0	83838.0	0.05822083333333333	0.25039202	0.34675372	1.4074228	-0.3470444	4.18024	6.1450315	50.13052	-5.262566	5.652441e-09	-0.0020590113	8.138021e-09	-0.018273633	0.016041288	-0.0042978125	78.8813	-37.586357	2.2740932	0.01770091	1.0	1.7988464	0.051803265	1440000	4386.384092330933
48	1.5980823	2.1098669	5.9512696	-1.9656215	35.433334	63.109264	236.0	0.0	1000.0	84901.0	0.05775578231292517	0.15772648	0.3342077	1.4346217	-0.3726438	1.9987336	2.694186	29.917606	-2.6224163	3.4509569e-09	-0.00013102948	4.0690105e-09	-0.018680353	0.014209747	-0.0027450165	125.46228	-36.78392	2.291794	0.017227173	1.0	1.7988938	0.067242965	1470000	4477.354956865311
49	1.8389338	2.1998923	7.4838195	-1.2664595	26.933332	53.869556	192.0	0.0	1000.0	85709.0	0.057139333333333334	0.16498777	0.3095857	1.4481859	-0.43280852	4.181033	4.2154884	26.213638	-1.8449235	-2.1485038e-08	-0.003622737	-3.2552084e-08	-0.016020752	0.013475852	-0.0030191904	106.19525	-40.19908	2.3090212	0.01606059	3.0	1.7989254	0.036945127	1500000	4568.388576507568
50	1.7940297	2.1526284	5.075824	-1.565861	41.366665	55.848293	170.0	0.0	1000.0	86950.0	0.05683006535947712	0.19911478	0.31692243	1.3956065	-0.302129	4.331933	5.2454953	39.594852	-3.4189012	-3.5673e-08	-0.0025364528	-4.8828124e-08	-0.0066243242	0.0112399515	-0.003009447	121.97025	-42.109406	2.3250818	0.016309977	2.0	1.7987487	0.016800104	1530000	4659.905213594437
51	2.010197	2.3750458	7.4366393	-2.1367838	23.666666	65.07756	324.0	0.0	1000.0	87660.0	0.056192307692307694	0.18353112	0.29371017	1.2444938	-0.36435258	2.6879241	4.103121	28.551449	-3.2155077	-1.3536084e-08	-0.003648906	-1.6276042e-08	-0.008715463	0.016670918	-0.004500703	116.8357	-32.19506	2.3413918	0.014681816	2.0	1.7983295	0.017612562	1560000	4751.320601463318
52	1.4169266	2.5089147	4.931618	-1.8682638	45.766666	80.12727	302.0	0.0	1000.0	89033.0	0.05599559748427673	0.16881798	0.34285387	1.5891964	-0.30233198	2.2909591	3.146149	19.975685	-3.1810567	4.691769e-08	-0.00836652	6.510417e-08	-0.019061735	0.017386243	-0.004529088	163.12639	-80.416435	2.3560736	0.015624762	2.0	1.7978483	0.029139994	1590000	4842.479973316193
53	1.8636212	2.9372876	8.010052	-1.7381316	36.833332	55.326355	211.0	0.0	1000.0	90138.0	0.05564074074074074	0.17345738	0.3618563	1.5276258	-0.35474527	6.374552	9.779368	60.507275	-2.673388	-1.4759556e-08	-0.002610311	-2.4414062e-08	-0.027070427	0.021583159	-0.004724106	135.91942	-77.79086	2.3716984	0.015492439	1.0	1.7973301	0.10282946	1620000	4933.535954236984
54	0.7362682	2.9441967	10.172007	-2.0373876	29.633333	54.98453	211.0	0.0	1000.0	91027.0	0.05516787878787879	0.06640152	0.34236196	1.6256318	-0.37599775	2.1827664	4.365144	38.30718	-3.9556918	-2.1590282e-08	-0.010168957	-3.2552084e-08	-0.022389324	0.028102065	-0.0073859263	88.764626	-35.784485	2.3871908	0.014694452	2.0	1.7969965	0.03286345	1650000	5024.656776666641
55	1.0886163	2.3624768	6.904053	-2.062167	48.066666	75.327255	326.0	0.0	1000.0	92469.0	0.055041071428571425	0.14165832	0.32603973	1.8448422	-0.4516197	5.095938	6.502069	44.841904	-2.9651752	1.4364529e-08	-0.038965218	2.0345052e-08	-0.1224739	0.022638319	-0.0082291905	159.28687	-60.26558	2.4018853	0.015917778	1.0	1.7965822	0.37317827	1680000	5115.896355628967
56	1.1453255	2.2543902	4.7985344	-2.7779176	45.033333	68.06491	300.0	0.0	1000.0	93820.0	0.054865497076023395	0.11942508	0.33388922	1.6374787	-0.4377981	5.3490148	7.0294995	59.09918	-2.3152833	-4.074512e-08	0.021950115	-5.6966147e-08	-0.01063973	0.030119738	-0.012430068	97.76843	-45.94705	2.417803	0.016815662	1.0	1.7964258	0.16191971	1710000	5207.0125823020935
57	-0.34861806	1.9962456	4.832504	-2.5669792	17.6	28.259039	103.0	0.0	1000.0	94348.0	0.054222988505747124	-0.012941782	0.27133694	1.4129925	-0.6443213	1.908244	3.86984	39.73031	-3.4807687	1.4498983e-08	-0.0028656388	1.6276042e-08	-0.00804401	0.013642395	-0.0038587376	28.34908	-14.415189	2.4346187	0.014583111	2.0	1.7963119	0.020938171	1740000	5298.018579006195
58	0.3626951	2.6682847	8.005338	-2.613713	30.033333	53.582638	208.0	0.0	1000.0	95249.0	0.053812994350282486	0.007543576	0.33110416	1.3902956	-0.7259507	2.56646	4.555583	35.783695	-3.669687	-5.1288533e-09	-0.0037545564	-1.2207031e-08	-0.0063604047	0.017054036	-0.004375575	57.604893	-25.956585	2.4492018	0.013796091	2.0	1.7963235	0.00985135	1770000	5389.273217201233
59	1.2353284	2.9233203	6.489973	-2.3874204	29.933332	51.14029	182.0	0.0	1000.0	96147.0	0.053415	0.109754585	0.373554	1.4879724	-0.5837693	4.4520125	6.3792696	43.05919	-2.560927	-2.4327107e-08	-0.0016952187	-3.2552084e-08	-0.015453109	0.025193805	-0.006139571	73.85625	-30.724594	2.462998	0.013008356	1.0	1.7965685	0.05058846	1800000	5480.281191587448
60	1.8822782	3.0743158	7.4136343	-2.1000388	25.7	45.023067	193.0	0.0	1000.0	96918.0	0.05296065573770492	0.16164766	0.42918226	1.8110739	-0.5689346	2.7835147	3.8619947	29.87184	-5.747054	3.8557296e-08	0.00048658022	5.2897136e-08	-0.0069980146	0.02159059	-0.0072587933	52.476566	-28.838562	2.4760063	0.011905193	1.0	1.7966509	0.027470004	1830000	5571.531844615936
61	1.47231	2.5855772	6.5846934	-1.8833565	50.733334	84.48666	274.0	0.0	1000.0	98440.0	0.0529247311827957	0.15720367	0.3584165	1.6116339	-0.53747326	3.8943834	6.4550858	36.557663	-8.08519	-3.6002536e-08	-0.007586027	-4.679362e-08	-0.023811527	0.017836459	-0.006094069	120.578575	-71.39635	2.4879115	0.013925791	2.0	1.7966189	0.057001818	1860000	5662.946449995041
62	1.0565181	2.506827	7.574289	-2.1841073	16.433332	38.686504	183.0	0.0	1000.0	98933.0	0.052345502645502646	0.08708341	0.34128064	1.3232453	-0.40438977	2.942499	5.6401024	46.22031	-9.643663	1.1619644e-09	-0.009521726	0.0	-0.017370801	0.016956365	-0.004903133	53.387806	-28.833128	2.5018373	0.011980772	7.0	1.7965143	0.024016539	1890000	5753.974025011063
63	0.470507	1.6625165	5.2707977	-2.106132	28.833334	51.28033	181.0	0.0	1000.0	99798.0	0.051978125	0.05109757	0.27238014	1.4725646	-0.5207628	2.4725883	3.5446136	26.000687	-3.055561	2.8531076e-08	-0.004251412	4.0690104e-08	-0.024122884	0.010627351	-0.0026918054	78.4021	-33.978447	2.513818	0.011061192	2.0	1.7939773	0.06602268	1920000	5845.211275100708
64	1.6093858	2.9016416	8.982406	-2.553468	15.3	27.314402	101.0	0.0	1000.0	100257.0	0.05141384615384616	0.13414095	0.3518711	1.4398428	-0.45982304	4.3142858	6.8115993	39.24577	-4.291086	-1.1543129e-07	-0.0034916	-1.6276041e-07	-0.010723633	0.02392459	-0.0076597594	62.29837	-41.829453	2.5248792	0.008975506	3.0	1.7928464	0.023383236	1950000	5936.060030698776
